Image Path,Caption
./data/CUB-200-Painting/098.Scott_Oriole/Scott_Oriole_0.jpg,a painting of a black and yellow bird on a branch
./data/CUB-200-Painting/098.Scott_Oriole/Scott_Oriole_2.jpg,a painting of a bird on a postcard
./data/CUB-200-Painting/098.Scott_Oriole/Scott_Oriole_3.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/098.Scott_Oriole/Scott_Oriole_4.jpg,a painting of a black and yellow bird on a branch
./data/CUB-200-Painting/098.Scott_Oriole/Scott_Oriole_5.jpg,a painting of two birds sitting on a branch
./data/CUB-200-Painting/098.Scott_Oriole/Scott_Oriole_7.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/099.Ovenbird/Ovenbird_0.jpg,a painting of a bird on a wall
./data/CUB-200-Painting/099.Ovenbird/Ovenbird_1.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/099.Ovenbird/Ovenbird_10.jpg,a painting of a bird on a wooden wall
./data/CUB-200-Painting/099.Ovenbird/Ovenbird_11.jpg,a painting of birds on a white background
./data/CUB-200-Painting/099.Ovenbird/Ovenbird_12.jpg,a painting of a bird with a red beak
./data/CUB-200-Painting/099.Ovenbird/Ovenbird_13.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/099.Ovenbird/Ovenbird_14.jpg,a painting of a bird with red beak
./data/CUB-200-Painting/099.Ovenbird/Ovenbird_15.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/099.Ovenbird/Ovenbird_16.jpg,a painting of a bird with a white background
./data/CUB-200-Painting/099.Ovenbird/Ovenbird_2.jpg,a painting of a bird with a red and white stripe
./data/CUB-200-Painting/099.Ovenbird/Ovenbird_3.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/099.Ovenbird/Ovenbird_4.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/099.Ovenbird/Ovenbird_5.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/099.Ovenbird/Ovenbird_6.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/099.Ovenbird/Ovenbird_7.jpg,a painting of a bird perched on a branch
./data/CUB-200-Painting/099.Ovenbird/Ovenbird_8.jpg,a painting of a bird with a white background
./data/CUB-200-Painting/099.Ovenbird/Ovenbird_9.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/100.Brown_Pelican/Brown_Pelican_0.jpg,a painting of a pelican flying in the sky
./data/CUB-200-Painting/100.Brown_Pelican/Brown_Pelican_1.jpg,a painting of a pelican on a wooden wall
./data/CUB-200-Painting/100.Brown_Pelican/Brown_Pelican_10.jpg,a painting of a pelican with a long beak
./data/CUB-200-Painting/100.Brown_Pelican/Brown_Pelican_11.jpg,a painting of a pelican on a white background
./data/CUB-200-Painting/100.Brown_Pelican/Brown_Pelican_12.jpg,a painting of a pelican on a white background
./data/CUB-200-Painting/100.Brown_Pelican/Brown_Pelican_13.jpg,a painting of a pelican with a yellow beak
./data/CUB-200-Painting/100.Brown_Pelican/Brown_Pelican_14.jpg,a painting of a pelican flying in the sky
./data/CUB-200-Painting/100.Brown_Pelican/Brown_Pelican_15.jpg,a painting of a pelican with its beak open
./data/CUB-200-Painting/100.Brown_Pelican/Brown_Pelican_16.jpg,a painting of a pelican on a post
./data/CUB-200-Painting/100.Brown_Pelican/Brown_Pelican_17.jpg,a painting of a pelican on a post
./data/CUB-200-Painting/100.Brown_Pelican/Brown_Pelican_18.jpg,a painting of a pelican on a branch
./data/CUB-200-Painting/100.Brown_Pelican/Brown_Pelican_19.jpg,a painting of a pelican flying over the water
./data/CUB-200-Painting/100.Brown_Pelican/Brown_Pelican_2.jpg,a painting of three pelicans on top of a stick
./data/CUB-200-Painting/100.Brown_Pelican/Brown_Pelican_20.jpg,a painting of a pelican sitting on a branch
./data/CUB-200-Painting/100.Brown_Pelican/Brown_Pelican_21.jpg,a painting of a pelican on a wooden board
./data/CUB-200-Painting/100.Brown_Pelican/Brown_Pelican_3.jpg,a painting of a pelican sitting on a post
./data/CUB-200-Painting/100.Brown_Pelican/Brown_Pelican_4.jpg,a painting of a pelican standing in the water
./data/CUB-200-Painting/100.Brown_Pelican/Brown_Pelican_5.jpg,a painting of a pelican sitting on a post
./data/CUB-200-Painting/100.Brown_Pelican/Brown_Pelican_6.jpg,a painting of a pelican on a branch
./data/CUB-200-Painting/100.Brown_Pelican/Brown_Pelican_7.jpg,a painting of a pelican sitting on a rock
./data/CUB-200-Painting/100.Brown_Pelican/Brown_Pelican_8.jpg,a painting of a pelican with its beak open
./data/CUB-200-Painting/100.Brown_Pelican/Brown_Pelican_9.jpg,a painting of a pelican perched on a branch
./data/CUB-200-Painting/101.White_Pelican/White_Pelican_0.jpg,a painting of a white pelican with a yellow beak
./data/CUB-200-Painting/101.White_Pelican/White_Pelican_1.jpg,a painting of a white pelican with yellow beak
./data/CUB-200-Painting/101.White_Pelican/White_Pelican_10.jpg,a painting of a pelican with a yellow beak
./data/CUB-200-Painting/101.White_Pelican/White_Pelican_11.jpg,a painting of a pelican by person
./data/CUB-200-Painting/101.White_Pelican/White_Pelican_12.jpg,a painting of a pelican with a long beak
./data/CUB-200-Painting/101.White_Pelican/White_Pelican_13.jpg,a painting of a pelican floating in the water
./data/CUB-200-Painting/101.White_Pelican/White_Pelican_14.jpg,a painting of a pelican flying in the sky
./data/CUB-200-Painting/101.White_Pelican/White_Pelican_15.jpg,a painting of a white pelican with orange beak
./data/CUB-200-Painting/101.White_Pelican/White_Pelican_16.jpg,a painting of a pelican with a long beak
./data/CUB-200-Painting/101.White_Pelican/White_Pelican_2.jpg,a painting of a white pelican on a rock
./data/CUB-200-Painting/101.White_Pelican/White_Pelican_3.jpg,a painting of a pelican with a long beak
./data/CUB-200-Painting/101.White_Pelican/White_Pelican_4.jpg,a painting of a pelican on a stump
./data/CUB-200-Painting/101.White_Pelican/White_Pelican_5.jpg,a painting of a pelican flying in the air
./data/CUB-200-Painting/101.White_Pelican/White_Pelican_6.jpg,a painting of an american white pelican
./data/CUB-200-Painting/101.White_Pelican/White_Pelican_7.jpg,a painting of a pelican on a white background
./data/CUB-200-Painting/101.White_Pelican/White_Pelican_8.jpg,a painting of a pelican on a rock by the ocean
./data/CUB-200-Painting/101.White_Pelican/White_Pelican_9.jpg,a painting of a pelican flying in the sky
./data/CUB-200-Painting/102.Western_Wood_Pewee/Western_Wood_Pewee_0.jpg,a painting of a bird on a wooden background
./data/CUB-200-Painting/102.Western_Wood_Pewee/Western_Wood_Pewee_1.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/102.Western_Wood_Pewee/Western_Wood_Pewee_2.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/102.Western_Wood_Pewee/Western_Wood_Pewee_3.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/102.Western_Wood_Pewee/Western_Wood_Pewee_4.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/102.Western_Wood_Pewee/Western_Wood_Pewee_5.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/103.Sayornis/Sayornis_0.jpg,a painting of birds on a branch
./data/CUB-200-Painting/103.Sayornis/Sayornis_1.jpg,a painting of a bird on a branch
./data/CUB-200-Painting/103.Sayornis/Sayornis_10.jpg,a painting of a bird sitting on a tree branch
./data/CUB-200-Painting/103.Sayornis/Sayornis_11.jpg,a painting of a bird and a drawing of a bird
./data/CUB-200-Painting/103.Sayornis/Sayornis_12.jpg,a painting of a bird with a green beak
./data/CUB-200-Painting/103.Sayornis/Sayornis_13.jpg,a painting of a bird perched on a branch
./data/CUB-200-Painting/103.Sayornis/Sayornis_14.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/103.Sayornis/Sayornis_2.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/103.Sayornis/Sayornis_3.jpg,a painting of a black bird sitting on a branch
./data/CUB-200-Painting/103.Sayornis/Sayornis_4.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/103.Sayornis/Sayornis_5.jpg,a painting of a black bird sitting on a branch
./data/CUB-200-Painting/103.Sayornis/Sayornis_6.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/103.Sayornis/Sayornis_7.jpg,a painting of two birds sitting on a branch
./data/CUB-200-Painting/103.Sayornis/Sayornis_8.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/104.American_Pipit/download-1.jpg,a painting of a bird with a white background
./data/CUB-200-Painting/104.American_Pipit/download-2.jpg,a painting of a bird flying in the air
./data/CUB-200-Painting/104.American_Pipit/download-3.jpg,a painting of a bird sitting on a rock
./data/CUB-200-Painting/104.American_Pipit/download.jpg,a painting of a bird on the ground
./data/CUB-200-Painting/104.American_Pipit/images.jpg,a painting of a bird on a white background
./data/CUB-200-Painting/105.Whip_poor_Will/download-1.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/105.Whip_poor_Will/download-10.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/105.Whip_poor_Will/download-11.jpg,a painting of a bird sitting on a rock
./data/CUB-200-Painting/105.Whip_poor_Will/download-2.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/105.Whip_poor_Will/download-3.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/105.Whip_poor_Will/download-4.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/105.Whip_poor_Will/download-5.jpg,a painting of a bird and a bee
./data/CUB-200-Painting/105.Whip_poor_Will/download-6.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/105.Whip_poor_Will/download-7.jpg,a painting of a bird flying through the air
./data/CUB-200-Painting/105.Whip_poor_Will/download-8.jpg,a painting of a bird flying in the sky
./data/CUB-200-Painting/105.Whip_poor_Will/download-9.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/105.Whip_poor_Will/download.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/105.Whip_poor_Will/images-1.jpg,a painting of a bird sitting on the ground
./data/CUB-200-Painting/105.Whip_poor_Will/images.jpg,a painting of a bird sitting on a rock
./data/CUB-200-Painting/106.Horned_Puffin/Horned_Puffin_0.jpg,a painting of a puffin bird with its wings spread out
./data/CUB-200-Painting/106.Horned_Puffin/Horned_Puffin_1.jpg,a painting of a puffin bird with a white background
./data/CUB-200-Painting/106.Horned_Puffin/Horned_Puffin_10.jpg,a painting of a puffin bird on a rock
./data/CUB-200-Painting/106.Horned_Puffin/Horned_Puffin_11.jpg,a painting of a puffin bird sitting on the ground
./data/CUB-200-Painting/106.Horned_Puffin/Horned_Puffin_12.jpg,a painting of two puffins standing on a rock
./data/CUB-200-Painting/106.Horned_Puffin/Horned_Puffin_13.jpg,a painting of a puffin bird on a blue background
./data/CUB-200-Painting/106.Horned_Puffin/Horned_Puffin_14.jpg,a painting of a puffin bird on a rock
./data/CUB-200-Painting/106.Horned_Puffin/Horned_Puffin_15.jpg,a painting of a puffin bird on a white background
./data/CUB-200-Painting/106.Horned_Puffin/Horned_Puffin_16.jpg,a painting of two puffins on a rock
./data/CUB-200-Painting/106.Horned_Puffin/Horned_Puffin_17.jpg,a painting of a puffin bird with a red beak
./data/CUB-200-Painting/106.Horned_Puffin/Horned_Puffin_18.jpg,a painting of a puffin bird with a white background
./data/CUB-200-Painting/106.Horned_Puffin/Horned_Puffin_19.jpg,a painting of a puffin with its parts labeled
./data/CUB-200-Painting/106.Horned_Puffin/Horned_Puffin_2.jpg,a painting of three puffins standing on a rock
./data/CUB-200-Painting/106.Horned_Puffin/Horned_Puffin_20.jpg,a painting of a puffin bird on a rock
./data/CUB-200-Painting/106.Horned_Puffin/Horned_Puffin_21.jpg,a painting of a puffin bird on a wooden wall
./data/CUB-200-Painting/106.Horned_Puffin/Horned_Puffin_22.jpg,a painting of a puffin bird
./data/CUB-200-Painting/106.Horned_Puffin/Horned_Puffin_23.jpg,a painting of a puffin bird
./data/CUB-200-Painting/106.Horned_Puffin/Horned_Puffin_24.jpg,"a painting of a puffin with the words, ""what is a puffin?"""
./data/CUB-200-Painting/106.Horned_Puffin/Horned_Puffin_3.jpg,a painting of a puffin bird on a white background
./data/CUB-200-Painting/106.Horned_Puffin/Horned_Puffin_4.jpg,a painting of a puffin bird on a white background
./data/CUB-200-Painting/106.Horned_Puffin/Horned_Puffin_5.jpg,a painting of a puffin bird on a white background
./data/CUB-200-Painting/106.Horned_Puffin/Horned_Puffin_6.jpg,a painting of a puffin bird flying over the ocean
./data/CUB-200-Painting/106.Horned_Puffin/Horned_Puffin_7.jpg,a painting of a puffin bird on a rock
./data/CUB-200-Painting/106.Horned_Puffin/Horned_Puffin_8.jpg,a painting of a puffin bird on a white background
./data/CUB-200-Painting/106.Horned_Puffin/Horned_Puffin_9.jpg,a painting of a puffin bird on a rock
./data/CUB-200-Painting/107.Common_Raven/Common_Raven_0.jpg,a painting of a crow on the hood of a car
./data/CUB-200-Painting/107.Common_Raven/Common_Raven_1.jpg,a painting of a crow sitting on top of a nest
./data/CUB-200-Painting/107.Common_Raven/Common_Raven_10.jpg,a painting of a crow on a yellow background
./data/CUB-200-Painting/107.Common_Raven/Common_Raven_11.jpg,a painting of a crow sitting on a branch
./data/CUB-200-Painting/107.Common_Raven/Common_Raven_12.jpg,a painting of a black crow standing on the ground
./data/CUB-200-Painting/107.Common_Raven/Common_Raven_13.jpg,a painting of a crow sitting on a branch
./data/CUB-200-Painting/107.Common_Raven/Common_Raven_14.jpg,a painting of a crow sitting on a branch
./data/CUB-200-Painting/107.Common_Raven/Common_Raven_15.jpg,a painting of a raven with its beak open
./data/CUB-200-Painting/107.Common_Raven/Common_Raven_16.jpg,a painting of a raven on a branch
./data/CUB-200-Painting/107.Common_Raven/Common_Raven_17.jpg,a painting of a crow sitting on a rock
./data/CUB-200-Painting/107.Common_Raven/Common_Raven_18.jpg,a painting of a crow on a branch
./data/CUB-200-Painting/107.Common_Raven/Common_Raven_19.jpg,a painting of a crow flying in the air
./data/CUB-200-Painting/107.Common_Raven/Common_Raven_2.jpg,a painting of a crow sitting on a branch
./data/CUB-200-Painting/107.Common_Raven/Common_Raven_20.jpg,a painting of a crow sitting on a branch
./data/CUB-200-Painting/107.Common_Raven/Common_Raven_21.jpg,a painting of a black bird on a white background
./data/CUB-200-Painting/107.Common_Raven/Common_Raven_22.jpg,a painting of a crow sitting on a branch
./data/CUB-200-Painting/107.Common_Raven/Common_Raven_23.jpg,a painting of a crow sitting on a branch
./data/CUB-200-Painting/107.Common_Raven/Common_Raven_3.jpg,a painting of a raven with a black and white background
./data/CUB-200-Painting/107.Common_Raven/Common_Raven_4.jpg,a painting of a crow sitting on a branch
./data/CUB-200-Painting/107.Common_Raven/Common_Raven_5.jpg,a painting of a raven on a rock
./data/CUB-200-Painting/107.Common_Raven/Common_Raven_7.jpg,a painting of a crow sitting on a branch
./data/CUB-200-Painting/107.Common_Raven/Common_Raven_8.jpg,a painting of a raven sitting on a branch
./data/CUB-200-Painting/107.Common_Raven/Common_Raven_9.jpg,a painting of a raven
./data/CUB-200-Painting/108.White_necked_Raven/White_necked_Raven_0.jpg,a painting of a black bird on a branch
./data/CUB-200-Painting/108.White_necked_Raven/White_necked_Raven_1.jpg,a painting of a black bird with white beak
./data/CUB-200-Painting/108.White_necked_Raven/White_necked_Raven_2.jpg,a painting of a vulture on a black background
./data/CUB-200-Painting/108.White_necked_Raven/White_necked_Raven_3.jpg,a painting of a crow
./data/CUB-200-Painting/108.White_necked_Raven/White_necked_Raven_4.jpg,a painting of a black and white bird
./data/CUB-200-Painting/108.White_necked_Raven/White_necked_Raven_5.jpg,a painting of a bird flying over a mountain
./data/CUB-200-Painting/108.White_necked_Raven/White_necked_Raven_7.jpg,a painting of a vulture on a white background
./data/CUB-200-Painting/108.White_necked_Raven/White_necked_Raven_8.jpg,a painting of a crow on a rock
./data/CUB-200-Painting/109.American_Redstart/American_Redstart_0.jpg,a painting of a bird sitting on a tree branch
./data/CUB-200-Painting/109.American_Redstart/American_Redstart_1.jpg,a painting of three birds sitting on a branch
./data/CUB-200-Painting/109.American_Redstart/American_Redstart_10.jpg,a painting of birds and flowers on a branch
./data/CUB-200-Painting/109.American_Redstart/American_Redstart_11.jpg,a painting of a bird with orange and black feathers
./data/CUB-200-Painting/109.American_Redstart/American_Redstart_12.jpg,a painting of a bird sitting on a branch
./data/CUB-200-Painting/109.American_Redstart/American_Redstart_13.jpg,a painting of birds sitting on a branch
./data/CUB-200-Painting/109.American_Redstart/American_Redstart_14.jpg,a painting of a black and yellow bird on a wooden plaque
